product_id,product_name,category,stock_level,reorder_level,supplier_id,last_updated
584,Acco Translucent Poly Ring Binders,Office Supplies,40,22,4985,2020-09-21 09:08:35.248467
585,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,44,34,4977,2020-06-28 00:26:03.477602
586,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,48,35,4745,2022-02-25 10:30:50.338922
587,SAFCO Arco Folding Chair,Furniture,19,7,4267,2019-12-18 16:42:08.452256
588,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,39,32,4764,2020-12-05 10:19:51.181789
589,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,47,5,4675,2021-09-23 15:51:01.611506
590,"Eldon Image Series Desk Accessories, Ebony",Furniture,94,19,4625,2020-04-12 06:49:29.348588
591,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,24,28,4457,2021-11-03 14:29:36.055706
592,Grandstream GXP2100 Mainstream Business Phone,Technology,76,35,4190,2019-09-06 20:39:02.363092
593,Logitech G600 MMO Gaming Mouse,Technology,53,18,4240,2020-12-12 14:56:29.424018
594,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,92,32,4683,2020-07-11 21:22:34.208336
595,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,97,27,4940,2020-04-23 08:11:04.712145
596,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,28,5,4740,2019-04-03 03:26:41.25996
597,Xerox 205,Office Supplies,51,39,4606,2020-01-07 17:27:39.513677
598,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,10,3,4741,2019-11-27 21:56:40.138797
599,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,75,44,4089,2020-10-05 09:45:40.293052
600,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,36,30,4066,2022-11-14 13:15:31.366062
601,Novimex Swivel Fabric Task Chair,Furniture,69,17,4663,2020-02-19 02:36:42.868045
602,Aastra 6757i CT Wireless VoIP phone,Technology,50,30,4054,2020-10-29 12:57:11.981199
603,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,6,10,4684,2021-06-06 16:26:28.831326
604,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,86,32,4657,2021-06-18 03:05:48.114599
605,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,54,9,4093,2019-08-23 02:37:30.279017
606,Wilson Electronics DB Pro Signal Booster,Technology,76,3,4281,2022-09-26 11:05:23.918496
607,Aluminum Document Frame,Furniture,37,38,4286,2021-07-19 16:49:12.045103
608,Acme Rosewood Handle Letter Opener,Office Supplies,19,6,5050,2019-08-26 03:00:22.7926
609,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,51,35,4715,2022-07-14 03:28:32.328774
610,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,8,25,4465,2020-06-09 02:02:08.145363
611,Hon Non-Folding Utility Tables,Furniture,56,25,4510,2019-06-27 23:26:09.526088
612,Xerox 1908,Office Supplies,63,19,4215,2020-12-25 21:02:34.100882
613,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,49,10,4724,2020-02-13 14:17:49.070596
614,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,64,27,4626,2021-01-12 15:29:31.565747
615,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,70,25,4085,2019-05-29 10:02:44.453561
616,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,46,1,4864,2019-12-09 04:16:27.430717
617,Computer Printout Index Tabs,Office Supplies,73,38,4251,2021-07-12 13:41:47.174848
618,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,40,47,4261,2021-01-25 07:59:09.949901
619,AT&T 17929 Lendline Telephone,Technology,83,37,4182,2022-01-30 00:56:00.740737
620,"Eldon Image Series Desk Accessories, Ebony",Furniture,94,11,4236,2022-12-30 14:40:18.593279
621,Staple remover,Office Supplies,68,46,4469,2021-01-02 13:21:14.855995
622,Cisco IP Phone 7961G-GE VoIP phone,Technology,49,2,4553,2022-02-12 18:55:57.064447
623,Xerox 1974,Office Supplies,100,43,4071,2019-01-30 08:03:46.056483
624,GBC Plastic Binding Combs,Office Supplies,36,19,4942,2021-10-30 18:20:45.673674
625,"Tenex ""The Solids"" Textured Chair Mats",Furniture,29,47,4812,2020-04-10 06:50:38.340919
626,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,89,7,4497,2022-08-17 10:15:20.842703
627,Loose Memo Sheets,Office Supplies,89,33,4930,2021-04-12 13:18:55.94755
628,"Lesro Round Back Collection Coffee Table, End Table",Furniture,79,28,4505,2020-11-05 19:02:25.666435
629,Staple envelope,Office Supplies,54,45,4633,2021-11-20 20:40:59.852477
630,Polycom SoundPoint IP 450 VoIP phone,Technology,29,39,4660,2020-04-20 02:52:03.435921
631,Deflect-o Glass Clear Studded Chair Mats,Furniture,76,41,4327,2021-05-10 11:56:57.067037
632,Eldon Wave Desk Accessories,Furniture,83,31,4833,2020-01-31 09:41:26.09945
633,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,96,37,4651,2022-12-07 09:17:02.471578
634,Xerox 1988,Office Supplies,88,18,4765,2020-01-03 00:26:46.29637
635,Maxell 4.7GB DVD+R 5/Pack,Technology,100,14,4401,2021-02-11 06:50:31.89795
636,Hon Every-Day Series Multi-Task Chairs,Furniture,6,27,4807,2020-03-21 17:02:31.012119
637,Space Solutions Commercial Steel Shelving,Office Supplies,67,46,5035,2021-01-31 02:00:52.4795
638,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,80,15,4067,2021-01-12 07:24:26.204205
639,LG G3,Technology,41,26,4719,2021-02-09 08:01:16.975706
640,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,13,44,4740,2021-12-10 13:51:50.187123
641,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,56,34,4712,2020-07-18 10:25:21.306053
642,Xerox 1982,Office Supplies,95,47,4484,2021-03-23 12:20:41.385989
802,Global Chrome Stack Chair,Furniture,72,49,4375,2020-10-03 19:33:02.56191
643,Ibico Laser Imprintable Binding System Covers,Office Supplies,39,12,4741,2021-02-11 13:34:12.30065
644,50 Colored Long Pencils,Office Supplies,100,17,4138,2021-02-23 03:42:07.788609
645,Sabrent 4-Port USB 2.0 Hub,Technology,32,27,4355,2020-08-12 23:14:07.43747
646,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,93,27,4379,2020-10-18 04:48:24.747644
647,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,28,7,4169,2022-02-08 20:52:10.331027
648,Case Logic 2.4GHz Wireless Keyboard,Technology,50,18,4768,2022-10-22 10:15:43.991839
649,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,69,40,4276,2019-07-30 10:03:43.760133
650,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,29,27,4755,2022-02-08 19:33:47.288191
651,Global Deluxe High-Back Manager's Chair,Furniture,75,41,4501,2019-09-04 05:06:11.550445
652,Tuff Stuff Recycled Round Ring Binders,Office Supplies,89,19,4132,2020-03-13 21:49:15.721422
653,Newell 326,Office Supplies,44,17,4208,2020-10-22 20:27:21.690119
654,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,76,1,4161,2021-05-22 05:20:19.254028
655,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5  x 11",Office Supplies,82,1,5043,2021-04-23 00:32:44.379077
656,Fellowes Super Stor/Drawer,Office Supplies,18,35,4566,2021-01-14 14:12:47.979863
657,Fellowes Neat Ideas Storage Cubes,Office Supplies,35,49,4476,2019-07-22 23:33:13.935078
658,Fellowes High-Stak Drawer Files,Office Supplies,19,25,4284,2021-12-28 04:29:17.300452
659,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,75,9,4292,2020-12-25 05:20:17.673337
660,12-1/2 Diameter Round Wall Clock,Furniture,1,43,4092,2020-11-11 22:20:24.945626
661,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,65,36,5044,2022-05-01 11:17:20.306401
662,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,99,16,5045,2021-07-08 15:06:47.048348
663,Ibico Laser Imprintable Binding System Covers,Office Supplies,95,3,4819,2020-06-20 08:02:33.761049
664,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,1,46,4558,2019-03-09 05:20:57.119857
665,Xerox 1881,Office Supplies,28,40,4803,2022-11-22 09:22:43.284373
666,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,71,9,4774,2021-07-17 14:13:48.877552
667,Xerox 1882,Office Supplies,60,47,4210,2020-07-02 13:27:09.084051
668,GBC VeloBind Cover Sets,Office Supplies,34,48,4487,2022-04-09 05:41:00.23298
669,Staples in misc. colors,Office Supplies,64,50,4096,2019-03-17 12:50:55.979251
670,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,68,15,4564,2022-09-26 21:59:01.74004
671,Xerox 1978,Office Supplies,96,9,4536,2019-09-13 22:03:41.05728
672,Avery 501,Office Supplies,84,22,4306,2019-07-28 18:18:01.441431
673,Sanford Liquid Accent Highlighters,Office Supplies,21,2,4880,2022-06-19 23:22:19.211004
674,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,17,27,4764,2022-04-14 01:41:55.035719
675,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,75,41,4854,2021-03-02 22:15:59.027624
676,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,11,6,4572,2019-12-24 21:57:59.614694
677,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,46,2,4358,2022-06-04 22:45:38.729379
678,"Personal Folder Holder, Ebony",Office Supplies,64,49,4407,2022-03-04 22:32:25.896463
679,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,82,46,4598,2020-03-01 05:13:52.909716
680,Xerox 1990,Office Supplies,70,13,4708,2022-11-01 22:18:58.933756
681,Harbour Creations 67200 Series Stacking Chairs,Furniture,88,27,4748,2022-06-25 22:57:29.733421
682,Nontoxic Chalk,Office Supplies,22,40,4849,2020-09-04 21:03:41.658608
683,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,12,29,4993,2021-08-14 19:02:45.243331
684,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,36,3,4271,2021-12-30 01:15:02.214234
685,Eldon Simplefile Box Office,Office Supplies,46,46,4291,2021-07-15 18:23:22.741942
686,Office Star - Contemporary Task Swivel Chair,Furniture,5,32,4802,2020-04-07 23:54:18.647298
687,GBC DocuBind TL300 Electric Binding System,Office Supplies,97,45,4856,2022-11-03 15:51:40.014995
688,Newell 340,Office Supplies,68,19,4280,2022-12-14 18:13:34.215418
689,Avery File Folder Labels,Office Supplies,33,48,4450,2019-01-15 13:44:39.841934
690,Cisco 8961 IP Phone Charcoal,Technology,60,35,4417,2020-03-06 02:33:27.106076
691,Presstex Flexible Ring Binders,Office Supplies,77,1,4569,2021-06-13 16:50:33.750076
692,Binder Clips by OIC,Office Supplies,41,1,4304,2019-09-28 16:46:27.914315
693,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,93,17,4308,2020-09-20 18:58:32.679795
694,Pastel Pink Envelopes,Office Supplies,86,50,4134,2021-06-06 02:47:27.974471
695,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,97,46,4874,2021-02-19 11:53:36.824443
696,Newell 330,Office Supplies,3,22,4124,2021-07-28 23:31:18.679654
697,Xerox 1924,Office Supplies,6,20,4106,2021-10-16 10:13:06.795677
698,Avery 476,Office Supplies,31,18,4806,2020-03-13 02:36:13.42439
699,Jabra Supreme Plus Driver EditionHeadset,Technology,43,2,4790,2019-12-21 16:51:38.811977
700,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,86,15,4998,2022-01-14 10:06:54.603892
701,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,64,13,4819,2019-10-26 00:49:15.882084
702,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,24,21,4304,2022-10-15 03:55:06.003754
703,Xerox 201,Office Supplies,8,8,4277,2020-06-11 22:50:21.756746
704,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,6,47,4446,2020-03-25 06:13:27.911236
705,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,27,19,4405,2020-06-24 11:17:03.321885
706,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,100,50,4663,2021-02-16 06:39:59.928956
707,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,60,11,4096,2021-05-17 06:27:06.331311
708,Avery Durable Slant Ring Binders,Office Supplies,96,37,4657,2021-01-14 05:36:02.06173
709,Xerox 203,Office Supplies,63,21,4890,2021-10-25 16:57:43.155618
710,Round Specialty Laser Printer Labels,Office Supplies,20,17,4484,2020-03-03 02:52:50.013399
711,Pressboard Data Binders by Wilson Jones,Office Supplies,12,50,4267,2022-08-04 05:44:24.301902
712,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,54,13,4649,2020-05-01 06:35:17.354763
713,Imation16GB Mini TravelDrive USB 2.0Flash Drive,Technology,17,14,4445,2021-10-18 23:58:34.508472
714,Telescoping Adjustable Floor Lamp,Furniture,61,14,4092,2022-01-22 06:14:26.914754
715,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,96,46,4747,2019-08-13 02:47:01.186722
3,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,27,5,4228,2019-09-22 13:55:08.098262
4,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,60,6,5016,2022-09-23 17:16:42.496515
5,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,31,13,4360,2021-10-15 13:40:11.513925
6,Poly String Tie Envelopes,Office Supplies,37,26,4327,2019-01-11 13:40:36.74972
7,Avery 499,Office Supplies,48,42,4087,2020-08-14 17:54:41.360859
8,Newell 341,Office Supplies,59,50,4880,2021-11-28 12:31:59.327453
9,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,75,29,4975,2022-06-20 19:25:06.598328
10,Nortel Networks T7316 E Nt8 B27,Technology,6,4,4258,2019-09-27 14:00:50.488565
11,Newell 314,Office Supplies,11,29,4531,2022-05-10 23:24:05.366718
12,Eldon Wave Desk Accessories,Furniture,60,10,4804,2021-01-08 19:26:17.156141
13,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,66,46,4222,2019-05-26 10:13:50.157098
14,Xerox 1987,Office Supplies,18,15,4864,2019-09-18 05:55:41.929601
15,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,73,23,4724,2022-06-14 21:57:13.916816
16,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,67,48,5027,2020-10-01 17:01:46.099829
17,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,39,11,4992,2019-06-30 06:53:53.058474
18,Poly String Tie Envelopes,Office Supplies,5,8,4823,2020-07-29 04:02:38.116522
19,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,19,27,4387,2022-03-27 21:36:28.189205
20,Xerox 1991,Office Supplies,49,41,4628,2019-12-24 03:04:40.532944
21,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,43,8,4845,2020-01-22 13:32:44.945495
22,GBC Twin Loop Wire Binding Elements,Office Supplies,25,19,4873,2022-05-21 12:41:12.580178
23,Xerox 225,Office Supplies,22,30,4697,2019-02-23 19:08:16.895304
24,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,70,21,4790,2019-06-16 02:29:22.616394
25,Razer Kraken PRO Over Ear PC and Music Headset,Technology,65,39,4982,2019-03-02 23:06:50.093913
26,Xerox 1928,Office Supplies,94,50,4532,2022-11-18 17:10:47.133393
27,Compact Automatic Electric Letter Opener,Office Supplies,45,15,5035,2020-03-03 17:16:20.631577
28,Staples,Office Supplies,38,48,4364,2022-09-16 22:26:04.397006
29,9-3/4 Diameter Round Wall Clock,Furniture,34,10,4684,2019-02-03 20:44:04.775067
30,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,14,34,5019,2020-12-11 07:03:39.982582
31,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,19,15,4804,2022-04-01 15:10:18.437845
32,Binding Machine Supplies,Office Supplies,59,5,4245,2020-09-20 22:31:32.093469
33,Xerox 212,Office Supplies,79,26,4626,2019-02-08 10:07:27.548929
34,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,65,16,4910,2020-04-24 02:53:03.819909
35,Fluorescent Highlighters by Dixon,Office Supplies,53,35,4548,2020-07-24 04:24:23.272011
716,Imation16GB Mini TravelDrive USB 2.0Flash Drive,Technology,44,23,4219,2021-04-29 17:32:26.494513
717,"Global Airflow Leather Mesh Back Chair, Black",Furniture,4,12,4649,2020-09-19 06:03:32.644976
718,Super Decoflex Portable Personal File,Office Supplies,57,23,4111,2020-08-01 15:48:59.979069
719,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,69,33,4556,2021-02-18 15:58:58.089527
720,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,29,28,4533,2022-05-02 08:04:19.503647
721,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,65,24,4526,2022-03-23 21:32:03.503855
722,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,52,49,4664,2022-06-21 04:29:28.380538
723,Logitech G13 Programmable Gameboard with LCD Display,Technology,46,30,4450,2020-01-21 08:46:22.16198
724,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,70,46,4872,2020-06-20 15:26:14.367677
725,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,93,11,4427,2022-08-07 16:15:19.46208
726,"Global Airflow Leather Mesh Back Chair, Black",Furniture,50,6,4557,2021-05-30 14:51:50.238632
727,Advantus SlideClip Paper Clips,Office Supplies,51,45,4323,2020-07-12 09:04:53.250821
728,Ibico Presentation Index for Binding Systems,Office Supplies,68,10,4341,2022-03-12 10:05:58.065489
729,Logitech G700s Rechargeable Gaming Mouse,Technology,80,47,4358,2020-02-28 16:18:06.484232
730,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,88,1,4523,2022-01-06 18:36:10.030655
731,GuestStacker Chair with Chrome Finish Legs,Furniture,46,30,4064,2021-11-27 07:20:05.069426
732,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,50,14,4967,2020-12-02 06:11:38.735263
733,i.Sound Portable Power - 8000 mAh,Technology,72,48,4357,2022-09-14 23:00:43.433611
734,"Logitech B530 USBHeadset-headset- Full size, Binaural",Technology,60,30,4939,2022-07-27 16:52:38.85194
735,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,8,10,4170,2019-11-15 11:28:17.151252
736,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,27,41,4573,2019-04-16 06:13:53.168376
737,Memorex Froggy Flash Drive 4 GB,Technology,5,3,4921,2019-03-14 09:18:34.295427
738,Polycom SoundStation2 EX Conferencephone,Technology,46,5,4476,2019-08-30 17:01:48.613107
739,Staple envelope,Office Supplies,70,15,5033,2022-05-21 05:28:04.372969
740,Xerox 1966,Office Supplies,93,23,4690,2020-01-15 00:23:01.267092
741,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,76,10,4526,2022-08-18 05:10:25.001769
742,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,38,30,4275,2020-12-23 18:28:01.006497
743,Xerox 1938,Office Supplies,3,11,4187,2022-08-05 11:10:21.432578
744,Large Capacity Hanging Post Binders,Office Supplies,33,50,4707,2021-03-24 06:15:04.895354
745,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,16,3,4311,2020-12-29 18:51:11.529998
746,Imation Bio 2GB USBFlash Drive ImationCorp,Technology,20,40,4345,2022-07-15 22:49:04.496761
747,Avery 483,Office Supplies,86,36,4166,2022-09-12 09:49:33.846259
748,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,16,28,4633,2022-11-04 04:21:01.589363
749,Polycom SoundPoint IP 450 VoIP phone,Technology,32,6,4453,2022-03-24 18:02:43.825657
750,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,73,26,4569,2021-03-20 06:51:43.447783
751,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,39,49,4531,2019-07-25 15:57:03.539536
752,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,99,27,4122,2019-04-14 10:45:37.018045
753,Newell 334,Office Supplies,1,34,4306,2021-10-18 02:10:06.162836
754,GBC Twin Loop Wire Binding Elements,Office Supplies,60,29,4507,2021-05-07 19:37:55.843193
755,Prang Drawing Pencil Set,Office Supplies,96,37,4303,2021-08-18 07:52:32.725006
756,Easy-staple paper,Office Supplies,78,43,4166,2019-10-26 14:06:02.285455
757,SanDisk Cruzer 64 GB USB Flash Drive,Technology,20,25,4098,2019-07-14 22:29:01.928011
758,Avery Binder Labels,Office Supplies,22,5,4615,2021-02-20 18:43:07.791389
759,GBC Personal VeloBind Strips,Office Supplies,74,9,4596,2019-03-26 13:39:11.830206
760,Astroparche Fine Business Paper,Office Supplies,29,1,4728,2022-12-12 00:13:36.910038
761,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,25,14,4300,2021-11-29 18:38:36.891217
762,GE 30524EE4,Technology,35,4,5017,2020-10-19 07:04:26.998336
763,Maxell 4.7GB DVD-R 5/Pack,Technology,54,39,4106,2020-06-01 15:12:53.216418
764,Office Star Flex Back Scooter Chair with White Frame,Furniture,43,22,4532,2020-06-24 18:10:56.643767
765,Avery Personal Creations Heavyweight Cards,Office Supplies,47,50,4558,2021-01-01 22:31:10.924621
766,Nu-Dell Oak Frame,Furniture,76,37,4853,2022-06-25 23:09:13.191651
767,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,63,27,5045,2019-01-19 10:02:07.547813
768,ImationSecureDrive+ Hardware Encrypted USBflash drive- 16 GB,Technology,37,35,4097,2022-07-28 04:23:33.504629
769,Electrix Halogen Magnifier Lamp,Furniture,85,18,4663,2021-03-05 01:44:11.066043
770,"Maxell 74 Minute CDR, 10/Pack",Technology,27,22,4867,2022-07-06 07:57:17.780273
771,VTech DS6151,Technology,38,22,4966,2021-12-15 08:59:26.317986
772,Poly String Tie Envelopes,Office Supplies,32,12,4262,2022-08-23 03:54:23.104716
773,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,56,8,4286,2019-02-15 00:16:30.157974
774,Jabra SPEAK 410 Multidevice Speakerphone,Technology,15,27,4565,2019-10-29 23:56:12.407062
775,Avery Hanging File Binders,Office Supplies,46,26,4086,2019-02-18 15:57:05.785428
776,Global Ergonomic Managers Chair,Furniture,18,19,4182,2021-07-10 00:02:45.888903
777,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,13,28,4688,2019-01-13 19:14:53.585674
778,SAFCO Arco Folding Chair,Furniture,59,6,4406,2020-07-05 16:09:12.700715
779,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,93,48,4934,2020-07-06 21:39:15.857388
780,Xerox 226,Office Supplies,40,49,4897,2020-03-24 20:31:10.425319
781,Avery 518,Office Supplies,56,39,4809,2021-02-03 11:11:19.134449
782,Tensor Track Tree Floor Lamp,Furniture,56,17,4311,2019-11-11 10:19:03.247246
783,"Global Manager's Adjustable Task Chair, Storm",Furniture,83,40,4328,2019-09-30 21:38:53.985411
784,DAX Wood Document Frame,Furniture,52,48,4225,2022-12-19 17:58:34.941683
785,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,100,46,4800,2022-11-11 03:07:41.996138
786,Staple envelope,Office Supplies,38,17,4618,2022-05-03 15:16:24.326002
787,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,76,1,4393,2021-08-22 01:52:11.193118
788,Avery Hanging File Binders,Office Supplies,76,4,4799,2021-08-20 05:06:56.189573
789,3-ring staple pack,Office Supplies,71,2,4681,2020-07-07 17:53:09.725319
790,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,99,47,4399,2022-10-10 07:59:18.844394
791,Mitel 5320 IP Phone VoIP phone,Technology,30,17,4790,2021-09-12 12:45:01.818254
792,Xerox 1977,Office Supplies,1,23,4850,2020-08-13 22:28:01.760006
793,Eldon 500 Class Desk Accessories,Furniture,76,4,4712,2022-10-02 13:01:07.06552
794,Global Highback Leather Tilter in Burgundy,Furniture,97,27,4427,2020-04-06 22:09:32.699591
795,Staples,Office Supplies,60,48,4676,2019-11-02 02:37:41.316043
796,Things To Do Today Spiral Book,Office Supplies,76,3,4804,2020-08-28 14:52:24.649515
797,AmazonBasics 3-Button USB Wired Mouse,Technology,54,19,4611,2019-08-28 16:19:00.887721
798,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,7,26,4875,2021-10-05 06:12:43.633061
799,Xerox 1943,Office Supplies,92,4,4106,2019-05-06 11:08:13.244092
800,Belkin F9M820V08 8 Outlet Surge,Office Supplies,24,18,4665,2020-03-25 23:17:40.230614
801,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,31,42,4266,2020-07-18 14:11:12.869033
803,Staple envelope,Office Supplies,79,13,4716,2020-04-19 18:10:42.152616
804,BlackBerry Q10,Technology,64,9,4198,2021-09-20 02:07:24.179017
805,Staple envelope,Office Supplies,89,9,4385,2019-05-31 14:00:37.348044
806,Xerox 1923,Office Supplies,69,2,4472,2021-01-12 10:59:30.328403
807,Avery 476,Office Supplies,49,47,4844,2022-11-26 12:29:06.947512
808,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,36,33,4913,2020-04-12 01:02:11.537544
809,"Global Push Button Manager's Chair, Indigo",Furniture,37,1,4432,2022-06-18 03:23:43.708957
810,Tennsco Single-Tier Lockers,Office Supplies,20,3,4697,2022-12-31 12:36:57.11756
811,Xerox 1909,Office Supplies,3,7,4901,2019-07-29 13:35:34.726207
812,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,38,38,4946,2022-10-07 12:08:10.461765
813,LogitechVX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,33,27,4306,2020-07-19 20:37:05.995379
814,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,34,8,5051,2022-11-24 20:44:07.59163
815,Staple envelope,Office Supplies,37,29,4208,2019-03-02 08:10:45.137241
816,Newell 35,Office Supplies,54,20,4199,2019-05-29 16:53:57.611166
817,AT&T CL2909,Technology,97,16,4830,2022-09-09 23:57:37.985424
818,Samsung Replacement EH64AVFWE Premium Headset,Technology,19,42,4275,2020-05-09 17:49:57.252769
819,Staple envelope,Office Supplies,69,23,4993,2020-06-27 08:48:26.617301
