product_id,product_name,category,stock_level,reorder_level,supplier_id,last_updated
826,activity outside,Grocery,66,24,4567,2024-10-23 21:56:56.821984
827,evening evening,Clothing,9,49,4697,2024-10-23 21:56:56.821984
828,cover add,Furniture,45,39,4417,2024-10-23 21:56:56.821984
829,own station,Grocery,52,47,4744,2024-10-23 21:56:56.821984
830,suffer lead,Electronics,3,45,4598,2024-10-23 21:56:56.821984
831,line animal,Grocery,86,44,5026,2024-10-23 21:56:56.821984
832,member beautiful,Grocery,3,18,4973,2024-10-23 21:56:56.821984
833,member this,Furniture,20,38,4720,2024-10-23 21:56:56.821984
834,describe unit,Furniture,71,41,4326,2024-10-23 21:56:56.821984
835,size kitchen,Clothing,30,15,4924,2024-10-23 21:56:56.821984
836,modern describe,Toys,66,7,5045,2024-10-23 21:56:56.821984
837,form matter,Electronics,32,11,4621,2024-10-23 21:56:56.821984
838,go parent,Toys,1,19,4480,2024-10-23 21:56:56.821984
839,move full,Clothing,57,46,4242,2024-10-23 21:56:56.821984
840,carry Congress,Books,18,36,4648,2024-10-23 21:56:56.821984
841,successful step,Grocery,82,9,4192,2024-10-23 21:56:56.821984
842,mother under,Grocery,99,7,4320,2024-10-23 21:56:56.821984
843,more ability,Furniture,99,8,4344,2024-10-23 21:56:56.821984
844,her amount,Clothing,93,34,4464,2024-10-23 21:56:56.821984
845,something two,Toys,72,37,4109,2024-10-23 21:56:56.821984
846,follow decision,Books,96,50,4480,2024-10-23 21:56:56.821984
847,individual man,Furniture,27,48,4265,2024-10-23 21:56:56.821984
848,prepare fall,Furniture,23,42,4745,2024-10-23 21:56:56.821984
849,own person,Furniture,78,29,4917,2024-10-23 21:56:56.821984
850,pass later,Grocery,31,6,4931,2024-10-23 21:56:56.821984
851,fund responsibility,Electronics,76,25,4283,2024-10-23 21:56:56.821984
852,to explain,Grocery,94,39,4076,2024-10-23 21:56:56.821984
853,bad so,Grocery,4,6,4723,2024-10-23 21:56:56.821984
854,increase letter,Furniture,85,1,4075,2024-10-23 21:56:56.821984
855,road wonder,Furniture,95,34,4401,2024-10-23 21:56:56.821984
856,new night,Furniture,48,42,4707,2024-10-23 21:56:56.821984
857,crime member,Toys,8,33,4446,2024-10-23 21:56:56.821984
858,beautiful your,Grocery,37,45,4938,2024-10-23 21:56:56.821984
859,very side,Books,16,22,4277,2024-10-23 21:56:56.821984
860,always special,Books,99,16,4551,2024-10-23 21:56:56.821984
861,source kitchen,Clothing,83,31,4085,2024-10-23 21:56:56.821984
862,PM current,Books,23,49,4090,2024-10-23 21:56:56.821984
863,happen recent,Electronics,32,47,4725,2024-10-23 21:56:56.821984
864,perform several,Toys,9,32,4462,2024-10-23 21:56:56.821984
865,case speak,Toys,91,19,4638,2024-10-23 21:56:56.821984
866,discussion manager,Furniture,1,1,4393,2024-10-23 21:56:56.821984
867,son smile,Grocery,63,5,4592,2024-10-23 21:56:56.821984
868,design cost,Furniture,54,42,4118,2024-10-23 21:56:56.821984
869,involve treatment,Grocery,99,17,4434,2024-10-23 21:56:56.821984
870,movie detail,Furniture,18,23,4683,2024-10-23 21:56:56.821984
871,section table,Toys,54,46,4499,2024-10-23 21:56:56.821984
872,article join,Books,5,9,4061,2024-10-23 21:56:56.821984
873,much this,Electronics,42,14,4904,2024-10-23 21:56:56.821984
874,defense either,Books,82,29,4672,2024-10-23 21:56:56.821984
875,try decision,Furniture,21,32,4298,2024-10-23 21:56:56.821984
876,hour provide,Electronics,91,5,5013,2024-10-23 21:56:56.821984
877,very section,Toys,70,19,4562,2024-10-23 21:56:56.821984
878,even should,Electronics,55,34,4291,2024-10-23 21:56:56.821984
879,collection five,Clothing,12,40,5034,2024-10-23 21:56:56.821984
880,help everything,Clothing,30,15,5053,2024-10-23 21:56:56.821984
881,work kid,Electronics,38,32,4619,2024-10-23 21:56:56.821984
882,article Mrs,Grocery,42,25,4633,2024-10-23 21:56:56.821984
883,include reason,Books,75,16,4391,2024-10-23 21:56:56.821984
884,operation arrive,Toys,16,20,4287,2024-10-23 21:56:56.821984
885,recognize student,Toys,46,35,4647,2024-10-23 21:56:56.821984
886,turn enter,Electronics,87,46,4960,2024-10-23 21:56:56.821984
887,foot own,Grocery,63,23,4353,2024-10-23 21:56:56.821984
888,wide community,Toys,2,36,4587,2024-10-23 21:56:56.821984
889,visit serious,Books,86,11,4242,2024-10-23 21:56:56.821984
890,throughout claim,Toys,12,26,4532,2024-10-23 21:56:56.821984
891,past tough,Clothing,100,1,4177,2024-10-23 21:56:56.821984
892,somebody although,Furniture,35,42,4172,2024-10-23 21:56:56.821984
893,ask with,Toys,61,7,4391,2024-10-23 21:56:56.821984
894,while two,Furniture,100,38,4965,2024-10-23 21:56:56.821984
895,kind rock,Books,14,12,4936,2024-10-23 21:56:56.821984
896,foreign especially,Electronics,93,24,4710,2024-10-23 21:56:56.821984
897,approach another,Grocery,90,9,4627,2024-10-23 21:56:56.821984
898,language international,Books,60,17,4616,2024-10-23 21:56:56.821984
899,wait like,Toys,67,48,4265,2024-10-23 21:56:56.821984
900,culture old,Clothing,72,14,4888,2024-10-23 21:56:56.821984
901,serious throw,Electronics,35,25,4225,2024-10-23 21:56:56.821984
902,dinner outside,Books,58,41,4581,2024-10-23 21:56:56.821984
903,successful house,Toys,47,47,4777,2024-10-23 21:56:56.821984
904,make question,Clothing,2,47,4194,2024-10-23 21:56:56.821984
905,different window,Toys,66,22,4249,2024-10-23 21:56:56.821984
906,operation citizen,Toys,24,19,4120,2024-10-23 21:56:56.821984
907,professional cell,Toys,48,8,4112,2024-10-23 21:56:56.821984
908,occur pull,Grocery,28,25,4716,2024-10-23 21:56:56.821984
909,paper discussion,Electronics,41,41,4878,2024-10-23 21:56:56.821984
910,it hotel,Electronics,56,6,4683,2024-10-23 21:56:56.821984
911,response leave,Books,56,6,4709,2024-10-23 21:56:56.821984
912,forget somebody,Furniture,20,18,4603,2024-10-23 21:56:56.821984
913,view size,Toys,100,16,4912,2024-10-23 21:56:56.821984
914,senior deep,Clothing,79,23,4180,2024-10-23 21:56:56.821984
915,kind build,Electronics,20,27,4334,2024-10-23 21:56:56.821984
916,party nothing,Toys,42,14,4340,2024-10-23 21:56:56.821984
917,require friend,Grocery,83,18,4295,2024-10-23 21:56:56.821984
918,bring body,Furniture,78,25,4061,2024-10-23 21:56:56.821984
919,town many,Toys,30,47,5005,2024-10-23 21:56:56.821984
920,American that,Toys,86,29,4750,2024-10-23 21:56:56.821984
921,wait also,Toys,33,44,4380,2024-10-23 21:56:56.821984
922,ready standard,Toys,9,26,4263,2024-10-23 21:56:56.821984
923,parent into,Clothing,97,21,4127,2024-10-23 21:56:56.821984
924,although letter,Grocery,3,11,4793,2024-10-23 21:56:56.821984
925,last response,Furniture,16,34,4684,2024-10-23 21:56:56.821984
926,concern TV,Clothing,31,6,4356,2024-10-23 21:56:56.821984
927,so recognize,Clothing,80,34,4158,2024-10-23 21:56:56.821984
928,piece or,Toys,61,25,4321,2024-10-23 21:56:56.821984
929,affect be,Clothing,19,16,4142,2024-10-23 21:56:56.821984
930,adult exist,Clothing,60,37,4124,2024-10-23 21:56:56.821984
931,heavy which,Toys,59,31,4127,2024-10-23 21:56:56.821984
932,half hit,Books,43,23,4468,2024-10-23 21:56:56.821984
933,less buy,Clothing,20,30,4546,2024-10-23 21:56:56.821984
934,ask pay,Grocery,15,21,4739,2024-10-23 21:56:56.821984
935,ready believe,Furniture,98,2,4962,2024-10-23 21:56:56.821984
936,form me,Grocery,78,27,4382,2024-10-23 21:56:56.821984
937,drive huge,Toys,29,17,4648,2024-10-23 21:56:56.821984
938,certain at,Furniture,21,48,4259,2024-10-23 21:56:56.821984
939,forward difference,Electronics,11,33,4451,2024-10-23 21:56:56.821984
940,any less,Toys,15,8,4380,2024-10-23 21:56:56.821984
941,out staff,Toys,68,41,4906,2024-10-23 21:56:56.821984
942,prepare street,Books,88,45,4694,2024-10-23 21:56:56.821984
943,officer charge,Clothing,52,33,4104,2024-10-23 21:56:56.821984
944,bank anyone,Furniture,58,23,4133,2024-10-23 21:56:56.821984
945,carry draw,Grocery,59,27,4906,2024-10-23 21:56:56.821984
946,use color,Books,39,26,5049,2024-10-23 21:56:56.821984
947,song series,Electronics,88,50,4268,2024-10-23 21:56:56.821984
948,share score,Grocery,89,16,4191,2024-10-23 21:56:56.821984
949,ok hold,Books,45,18,4420,2024-10-23 21:56:56.821984
950,painting citizen,Toys,84,36,4602,2024-10-23 21:56:56.821984
951,card behavior,Grocery,11,23,4853,2024-10-23 21:56:56.821984
952,service statement,Toys,68,24,4930,2024-10-23 21:56:56.821984
953,high short,Electronics,31,49,5008,2024-10-23 21:56:56.821984
954,cultural history,Electronics,98,7,4819,2024-10-23 21:56:56.821984
955,plan Congress,Furniture,72,1,5011,2024-10-23 21:56:56.821984
956,something before,Electronics,5,33,4998,2024-10-23 21:56:56.821984
957,strategy him,Toys,84,13,5006,2024-10-23 21:56:56.821984
958,however last,Clothing,64,3,4983,2024-10-23 21:56:56.821984
959,relationship each,Toys,60,30,4365,2024-10-23 21:56:56.821984
960,through attention,Furniture,8,30,4912,2024-10-23 21:56:56.821984
961,left sea,Grocery,73,15,5052,2024-10-23 21:56:56.821984
962,teach nearly,Books,22,25,4803,2024-10-23 21:56:56.821984
963,attention quickly,Clothing,67,15,4387,2024-10-23 21:56:56.821984
964,actually rather,Clothing,46,21,4294,2024-10-23 21:56:56.821984
965,husband mother,Electronics,27,1,4503,2024-10-23 21:56:56.821984
966,mention ok,Electronics,28,47,4343,2024-10-23 21:56:56.821984
967,step good,Toys,4,44,4173,2024-10-23 21:56:56.821984
968,news responsibility,Furniture,74,34,5017,2024-10-23 21:56:56.821984
969,affect however,Electronics,57,32,4871,2024-10-23 21:56:56.821984
970,range economy,Furniture,16,11,4323,2024-10-23 21:56:56.821984
971,officer building,Clothing,31,50,4477,2024-10-23 21:56:56.821984
972,leader born,Toys,55,43,4452,2024-10-23 21:56:56.821984
973,box evening,Grocery,50,44,4069,2024-10-23 21:56:56.821984
974,beat almost,Clothing,58,29,4398,2024-10-23 21:56:56.821984
975,rest beyond,Clothing,84,31,4264,2024-10-23 21:56:56.821984
976,rock loss,Electronics,22,42,4776,2024-10-23 21:56:56.821984
977,marriage job,Books,82,8,4172,2024-10-23 21:56:56.821984
978,chair game,Toys,70,16,4575,2024-10-23 21:56:56.821984
979,art imagine,Clothing,31,1,4928,2024-10-23 21:56:56.821984
980,executive surface,Electronics,78,33,4357,2024-10-23 21:56:56.821984
981,admit final,Toys,39,24,4690,2024-10-23 21:56:56.821984
982,develop there,Electronics,94,32,4404,2024-10-23 21:56:56.821984
983,much brother,Electronics,67,10,4690,2024-10-23 21:56:56.821984
984,life work,Grocery,70,1,4575,2024-10-23 21:56:56.821984
985,scientist claim,Clothing,99,13,4135,2024-10-23 21:56:56.821984
986,mean evening,Grocery,79,50,4253,2024-10-23 21:56:56.821984
987,improve seem,Books,72,37,4180,2024-10-23 21:56:56.821984
988,food situation,Books,85,27,4456,2024-10-23 21:56:56.821984
989,her safe,Clothing,40,39,4311,2024-10-23 21:56:56.821984
990,human guess,Furniture,80,41,4693,2024-10-23 21:56:56.821984
991,institution oil,Books,22,30,4462,2024-10-23 21:56:56.821984
992,some catch,Furniture,78,28,5010,2024-10-23 21:56:56.821984
993,respond owner,Books,89,14,4479,2024-10-23 21:56:56.821984
994,indicate claim,Electronics,16,28,4186,2024-10-23 21:56:56.821984
995,organization world,Toys,85,33,4926,2024-10-23 21:56:56.821984
996,know standard,Electronics,83,25,4350,2024-10-23 21:56:56.821984
997,realize issue,Grocery,51,15,4262,2024-10-23 21:56:56.821984
998,person player,Grocery,66,38,4548,2024-10-23 21:56:56.821984
999,back help,Furniture,13,14,4149,2024-10-23 21:56:56.821984
1000,foreign first,Electronics,81,30,4206,2024-10-23 21:56:56.821984
1001,believe writer,Electronics,72,31,4947,2024-10-23 21:56:56.821984
